backend_monotonic_ms,command_position_deg,command_velocity_deg_s,target_position_deg,feedback_position_deg,feedback_velocity_deg_s,feedback_torque_Nm,feedback_sequence,feedback_age_ms,power_on,control_ready
53415268,216.941391,-350.057373,185.500000,197.007507,-35.888546,0.263737,2674,2,1,1
53415289,210.005325,-306.934937,185.500000,196.701523,-16.999849,0.205128,2684,2,1,1
53415310,204.128647,-252.219086,185.500000,196.308090,-20.777544,0.126984,2694,2,1,1
53415331,199.400421,-198.932266,185.500000,195.849106,-22.036922,0.048840,2704,2,1,1
53415352,195.724167,-152.529236,185.500000,195.280838,-29.592314,-0.009769,2714,2,1,1
53415373,192.934494,-114.555748,185.500000,193.269974,-101.369400,-0.009769,2724,2,1,1
53415394,190.855637,-84.687698,185.500000,191.171692,-103.887939,-0.009769,2734,2,1,1
53415415,189.328201,-61.831882,185.500000,189.707306,-72.406776,-0.009769,2744,2,1,1
53415436,188.218506,-44.691730,185.500000,188.636337,-53.518082,-0.009769,2754,2,1,1
53415457,187.419647,-32.035202,185.500000,187.893143,-42.184776,-0.009769,2764,2,1,1
53415478,186.848969,-22.802980,185.500000,187.324875,-33.370007,-0.009769,2774,2,1,1
53415499,186.443909,-16.135008,185.500000,186.887741,-25.814617,-0.009769,2784,2,1,1
53415520,186.158020,-11.358378,185.500000,186.559891,-19.518385,-0.009769,2794,2,1,1
53415541,185.957184,-7.960227,185.500000,186.297623,-14.481312,-0.009769,2804,2,1,1
53415562,185.816696,-5.556761,185.500000,186.166473,-9.444457,-0.009769,2814,2,1,1
53415583,185.718781,-3.865409,185.500000,186.057190,-5.666543,-0.009769,2824,2,1,1
53415604,185.650772,-2.680535,185.500000,185.969772,-4.407384,-0.009769,2834,2,1,1
53415625,185.603699,-1.853735,185.500000,185.904205,-4.407384,-0.009769,2844,2,1,1
53415646,185.571167,-1.278747,185.500000,185.882339,-1.888848,-0.009769,2854,2,1,1
53415667,185.548737,-0.880070,185.500000,185.838623,-1.888848,-0.009769,2864,2,1,1
53415688,185.388245,-27.786758,177.199997,185.751205,-8.185080,-0.009769,2874,2,1,1
53415709,184.392181,-67.901062,173.500000,184.789505,-52.258705,-0.009769,2884,2,1,1
53415730,182.675003,-93.211456,171.699982,183.193924,-84.999245,-0.009769,2894,2,1,1
53415751,180.653946,-96.095901,171.699982,181.423538,-87.517776,-0.029305,2904,2,1,1
53415772,178.728302,-86.040009,171.699982,179.718658,-82.480705,-0.029305,2914,2,1,1
53415793,177.070297,-71.579475,171.699982,178.035706,-83.740082,-0.029305,2924,2,1,1
53415814,175.722870,-56.917793,171.699982,176.549393,-74.925316,-0.029305,2934,2,1,1
53415835,174.667999,-43.893616,171.699982,175.238007,-68.629082,-0.009769,2944,2,1,1
53415856,173.863464,-33.108078,171.699982,174.167023,-58.554935,-0.009769,2954,2,1,1
53415877,173.261658,-24.557478,171.699982,173.380142,-43.444153,-0.009769,2964,2,1,1
53415898,172.818176,-17.977499,171.699982,172.833710,-29.592314,-0.009769,2974,2,1,1
53415919,172.495178,-13.022346,171.699982,172.462173,-19.518385,-0.009769,2984,2,1,1
53415940,172.262192,-9.351325,171.699982,172.199890,-13.222153,-0.009769,2994,2,1,1
53415961,172.095490,-6.666547,171.699982,172.025040,-8.185080,-0.009769,3004,2,1,1
53415982,171.976990,-4.723307,171.699982,171.915741,-6.925921,-0.009769,3014,2,1,1
53416003,171.893234,-3.328799,171.699982,171.828308,-4.407384,-0.009769,3024,2,1,1
53416024,171.834366,-2.335211,171.699982,171.762756,-3.148225,-0.009769,3034,2,1,1
53416045,171.742599,-6.309429,170.800003,171.675339,-5.666543,-0.009769,3044,2,1,1
53416066,171.536270,-12.804587,169.800003,171.500488,-10.703616,-0.009769,3054,2,1,1
53416087,171.122910,-24.397715,168.000000,171.150772,-18.259008,-0.009769,3064,2,1,1
53416108,170.577179,-26.534014,168.000000,170.669937,-23.296082,-0.009769,3074,2,1,1
53416129,170.038452,-24.335901,168.000000,170.276505,-22.036922,-0.009769,3084,2,1,1
53416150,169.566147,-20.524879,168.000000,169.883041,-20.777544,-0.009769,3094,2,1,1
53416172,169.161652,-16.278744,168.000000,169.533325,-16.999849,-0.009769,3104,2,1,1
53416193,168.859192,-12.614960,168.000000,169.249191,-13.222153,-0.009769,3114,2,1,1
53416214,168.627579,-9.549470,168.000000,168.986908,-11.962775,-0.009769,3124,2,1,1
53416234,168.458191,-8.535360,167.100006,168.790207,-9.444457,-0.009769,3134,1,1,1
53416255,168.249527,-10.749197,167.100006,168.593491,-9.444457,-0.009769,3144,2,1,1
53416276,168.024246,-10.440997,167.100006,168.374924,-9.444457,-0.009769,3154,2,1,1
53416297,167.818298,-9.080104,167.100006,168.178223,-9.444457,-0.009769,3164,2,1,1
53416318,167.644882,-7.424682,167.100006,168.003372,-8.185080,-0.009769,3174,2,1,1
53416339,167.505936,-5.836756,167.100006,167.872223,-5.666543,-0.009769,3184,2,1,1
53416360,167.398193,-4.464711,167.100006,167.784805,-4.407384,-0.009769,3194,2,1,1
53416381,167.316605,-3.347276,167.100006,167.697372,-4.407384,-0.009769,3204,2,1,1
53416402,167.255905,-2.471067,167.100006,167.631805,-3.148225,-0.009769,3214,2,1,1
53416423,167.211365,-1.802145,167.100006,167.566238,-4.407384,-0.009769,3224,2,1,1
53416444,167.179016,-1.301357,167.100006,167.544373,-1.888848,-0.009769,3234,2,1,1
53416465,167.155731,-0.931961,167.100006,167.522522,-1.888848,-0.009769,3244,2,1,1
53416486,167.139145,-0.662850,167.100006,167.478806,-1.888848,-0.009769,3254,2,1,1
53416507,167.127380,-0.468704,167.100006,167.478806,-0.629689,-0.009769,3264,2,1,1
53416528,167.119080,-0.329773,167.100006,167.456955,-1.888848,-0.009769,3274,2,1,1
53416549,167.113266,-0.231052,167.100006,167.456955,-0.629689,-0.009769,3284,2,1,1
53416570,167.109192,-0.161294,167.100006,167.456955,-0.629689,-0.009769,3294,2,1,1
53416591,167.106354,-0.112223,167.100006,167.435089,-0.629689,-0.009769,3304,2,1,1
53416612,167.104370,-0.077795,167.100006,167.435089,-0.629689,-0.009769,3314,2,1,1
53416633,167.103012,-0.053782,167.100006,167.435089,-0.629689,-0.009769,3324,2,1,1
53416654,167.102066,-0.037116,167.100006,167.435089,-0.629689,-0.009769,3334,2,1,1
53416675,167.101395,-0.025528,167.100006,167.435089,-0.629689,-0.009769,3344,2,1,1
53416696,167.100952,-0.017497,167.100006,167.413239,-0.629689,-0.009769,3354,2,1,1
53416717,167.100662,-0.011984,167.100006,167.413239,-0.629689,-0.009769,3364,2,1,1
53416738,167.100449,-0.008161,167.100006,167.413239,-0.629689,-0.009769,3374,2,1,1
53416759,167.100311,-0.005628,167.100006,167.413239,-0.629689,-0.009769,3384,2,1,1
53416780,167.100174,-0.003780,167.100006,167.413239,-0.629689,-0.009769,3394,2,1,1
53416801,167.100128,-0.002462,167.100006,167.413239,-0.629689,-0.009769,3404,2,1,1
53416821,167.100128,-0.001847,167.100006,167.413239,-0.629689,-0.009769,3414,2,1,1
53416842,167.100128,-0.001563,167.100006,167.413239,-0.629689,-0.009769,3424,2,1,1
53416863,167.100128,-0.001442,167.100006,167.413239,-0.629689,-0.009769,3434,2,1,1
53416883,167.100128,-0.001392,167.100006,167.413239,-0.629689,-0.009769,3444,2,1,1
53416904,167.100128,-0.001369,167.100006,167.413239,-0.629689,-0.009769,3454,2,1,1
53416925,167.100128,-0.001359,167.100006,167.413239,-0.629689,-0.009769,3464,2,1,1
53416945,167.100128,-0.001355,167.100006,167.413239,-0.629689,-0.009769,3474,2,1,1
53416966,167.100128,-0.001353,167.100006,167.413239,-0.629689,-0.009769,3484,2,1,1
53416987,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3494,2,1,1
53417007,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3504,2,1,1
53417028,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3514,2,1,1
53417048,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3524,1,1,1
53417069,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3534,2,1,1
53417090,167.100128,-0.001351,167.100006,167.413239,-0.629689,-0.009769,3544,2,1,1
53417110,167.100128,-0.001352,167.100006,167.413239,0.629689,-0.009769,3554,2,1,1
53417131,167.100128,-0.001352,167.100006,167.391388,-1.888848,-0.009769,3564,2,1,1
53417152,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3574,2,1,1
53417173,167.100128,-0.001351,167.100006,167.413239,-0.629689,-0.009769,3584,2,1,1
53417193,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3594,2,1,1
53417214,167.100128,-0.001352,167.100006,167.413239,-0.629689,-0.009769,3604,2,1,1
53417234,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3614,1,1,1
53417255,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3624,2,1,1
53417276,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3634,2,1,1
53417296,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3644,2,1,1
53417317,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3654,2,1,1
53417338,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3664,2,1,1
53417359,167.100128,-0.001351,167.100006,167.391388,-0.629689,-0.009769,3674,2,1,1
53417379,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3684,2,1,1
53417400,167.100128,-0.001352,167.100006,167.391388,-0.629689,-0.009769,3694,2,1,1
53417421,166.908066,-18.620163,161.500000,167.303955,-9.444457,-0.009769,3704,2,1,1
53417441,166.325180,-37.182697,160.600006,166.757538,-28.333155,-0.009769,3714,2,1,1
53417462,165.428848,-45.769115,160.600006,165.773941,-56.036617,-0.009769,3724,2,1,1
53417482,164.518127,-44.303242,160.600006,164.987091,-37.147705,-0.009769,3734,1,1,1
53417503,163.644379,-38.508389,160.600006,164.025406,-47.221851,-0.009769,3744,2,1,1
53417524,162.909088,-31.477512,160.600006,163.369705,-29.592314,-0.009769,3754,2,1,1
53417545,162.312057,-26.930727,159.699997,162.735809,-32.110851,-0.009769,3764,2,1,1
53417565,161.759842,-34.630566,155.100006,162.276825,-22.036922,-0.009769,3774,2,1,1
53417586,160.823654,-54.000031,153.199997,161.380692,-42.184776,-0.009769,3784,2,1,1
53417607,159.537170,-70.018982,150.500000,160.222305,-56.036617,-0.029305,3794,2,1,1
53417628,157.933823,-84.197716,147.699997,158.823425,-69.888245,-0.029305,3804,2,1,1
53417649,156.028381,-98.457390,144.899979,157.096741,-87.517776,-0.029305,3814,2,1,1
53417669,154.007996,-102.223770,144.000000,154.495758,-122.776634,-0.009769,3824,1,1,1
53417690,151.862579,-106.310471,140.300003,152.113327,-102.628784,-0.009769,3834,2,1,1
53417711,149.621429,-104.330864,140.300003,150.080673,-86.258400,-0.009769,3844,1,1,1
53417732,147.557526,-91.206337,140.300003,148.244659,-83.740082,-0.029305,3854,2,1,1
53417753,145.812866,-74.813339,140.300003,146.474274,-84.999245,-0.009769,3864,2,1,1
53417774,144.390564,-63.845257,138.500000,145.272171,-56.036617,-0.029305,3874,2,1,1
53417795,143.115097,-56.842121,138.500000,143.807724,-69.888245,-0.009769,3884,2,1,1
53417816,142.021622,-47.133415,138.500000,142.889740,-40.925617,-0.029305,3894,2,1,1
53417837,141.128723,-39.527050,137.500000,141.928055,-42.184776,-0.029305,3904,2,1,1
53417857,140.375488,-35.356842,137.500000,141.075577,-43.444153,-0.029305,3914,2,1,1
53417878,139.695007,-29.344479,137.500000,140.354309,-38.407082,-0.029305,3924,2,1,1
53417899,139.143051,-23.297447,137.500000,139.786041,-34.629387,-0.029305,3934,2,1,1
53417920,138.708633,-20.790531,133.800003,139.392624,-27.073776,-0.029305,3944,2,1,1
53417941,138.091171,-37.090992,131.099991,138.868073,-33.370007,-0.029305,3954,2,1,1
53417961,137.163910,-52.409245,131.099991,137.928238,-53.518082,-0.029305,3964,1,1,1
53417982,136.034698,-53.441025,131.099991,136.747925,-61.073475,-0.029305,3974,2,1,1
53418003,134.966797,-47.601513,131.099991,135.239822,-68.629082,-0.009769,3984,2,1,1
53418024,134.050964,-39.482052,131.099991,134.037643,-58.554935,-0.009769,3994,2,1,1
53418045,133.308487,-31.333031,131.099991,133.185242,-45.962471,-0.009769,4004,2,1,1
53418066,132.728165,-24.129568,131.099991,132.595108,-32.110851,-0.009769,4014,2,1,1
53418087,132.286133,-18.181547,131.099991,132.179840,-22.036922,-0.009769,4024,2,1,1
53418108,131.826599,-27.027966,128.300003,131.786423,-22.036922,-0.009769,4034,2,1,1
53418129,131.088333,-43.317173,125.499992,131.065155,-40.925617,-0.009769,4044,2,1,1
53418150,130.065903,-52.029274,124.599998,130.212692,-40.925617,-0.009769,4054,2,1,1
53418171,128.931412,-54.673435,123.699997,129.272858,-45.962471,-0.009769,4064,2,1,1
53418191,127.704384,-65.059090,120.900002,128.070755,-59.814316,-0.009769,4074,2,1,1
53418212,125.983093,-92.705971,115.400009,126.693726,-64.851166,-0.029305,4084,2,1,1
53418233,123.868179,-104.227516,113.500000,124.617348,-98.850868,-0.009769,4094,2,1,1
53418254,121.735672,-96.944611,113.500000,122.737617,-87.517776,-0.029305,4104,2,1,1
53418275,119.795807,-87.076736,112.599998,120.661240,-100.110245,-0.009769,4114,2,1,1
53418296,117.954979,-87.452324,109.800003,118.694099,-103.887939,-0.009769,4124,2,1,1
53418317,116.141899,-83.303871,108.900002,116.617722,-115.221237,-0.009769,4134,2,1,1
53418338,114.507416,-71.715851,108.900002,114.716141,-95.073174,-0.009769,4144,2,1,1
53418359,113.142220,-58.278416,108.900002,113.229889,-67.369705,-0.009769,4154,2,1,1
53418380,112.053879,-45.622734,108.900002,112.224426,-43.444153,-0.009769,4164,2,1,1
53418401,110.965538,-55.215244,105.199997,111.044174,-52.258705,-0.009769,4174,2,1,1
53418422,109.757347,-57.830994,104.300003,109.929482,-63.592010,-0.009769,4184,2,1,1
53418443,108.593887,-52.159126,104.300003,108.989601,-43.444153,-0.009769,4194,2,1,1
53418464,107.586555,-43.576065,104.300003,108.049767,-39.666241,-0.009769,4204,2,1,1
53418484,106.800056,-35.150303,104.300003,107.284782,-38.407082,-0.009769,4214,2,1,1
53418505,106.147545,-27.193594,104.300003,106.760231,-24.555241,-0.029305,4224,2,1,1
53418526,105.648529,-20.559998,104.300003,106.344955,-18.259008,-0.029305,4234,2,1,1
53418547,105.274475,-15.277905,104.300003,105.951530,-19.518385,-0.029305,4244,2,1,1
53418568,104.686401,-40.817558,94.199997,105.492485,-22.036922,-0.029305,4254,2,1,1
53418589,103.410210,-78.898514,90.500000,104.399658,-53.518082,-0.029305,4264,2,1,1
53418610,101.451569,-104.129364,88.599998,102.629272,-82.480705,-0.029305,4274,2,1,1
53418630,99.264885,-110.798470,88.599998,100.203133,-107.665634,-0.029305,4284,2,1,1
53418651,97.021828,-101.086273,88.599998,97.602142,-117.739784,-0.009769,4294,2,1,1
53418672,94.875580,-100.459152,85.800003,95.197922,-127.813713,-0.009769,4304,2,1,1
53418692,92.801437,-106.396057,79.400002,93.077766,-101.369400,-0.009769,4314,1,1,1
53418713,90.433929,-116.665314,76.599998,90.782776,-112.702705,-0.009769,4324,2,1,1
53418734,87.897873,-120.813431,76.599998,88.465981,-107.665634,-0.009769,4334,2,1,1
53418755,85.474197,-108.396294,76.599998,86.476967,-96.332550,-0.029305,4344,2,1,1
53418776,83.384071,-90.287003,76.599998,84.488014,-95.073174,-0.029305,4354,2,1,1
53418797,81.683784,-71.849808,76.599998,82.673859,-93.814011,-0.029305,4364,2,1,1
53418818,80.351776,-55.439342,76.599998,81.122047,-69.888245,-0.009769,4374,2,1,1
53418839,79.335434,-41.833904,76.599998,79.854309,-52.258705,-0.009769,4384,2,1,1
53418860,78.417580,-45.592823,73.800003,78.870766,-48.481010,-0.009769,4394,2,1,1
53418881,77.358826,-52.795532,72.000000,77.799789,-54.777241,-0.009769,4404,2,1,1
53418902,76.271469,-49.696495,72.000000,76.706902,-52.258705,-0.009769,4414,2,1,1
53418923,75.299629,-42.513874,72.000000,75.635925,-52.258705,-0.009769,4424,2,1,1
53418944,74.480812,-39.877670,68.300003,74.805374,-40.925617,-0.009769,4434,2,1,1
53418965,73.500214,-57.434334,62.799999,73.821831,-48.481010,-0.009769,4444,2,1,1
53418986,71.984856,-83.074539,61.800003,72.248100,-79.962173,-0.009769,4454,2,1,1
53419007,70.103836,-100.415741,57.200001,70.521431,-84.999245,-0.009769,4464,2,1,1
53419028,67.854317,-109.487503,57.200001,68.532425,-95.073174,-0.029305,4474,2,1,1
53419049,65.534798,-123.161499,48.900002,66.521614,-97.591705,-0.029305,4484,2,1,1
53419070,62.701012,-143.656616,47.099998,63.811340,-136.628479,-0.029305,4494,2,1,1
53419091,59.674099,-140.852203,47.099998,60.292374,-169.368790,-0.009769,4504,2,1,1
53419112,56.888386,-123.076385,47.099998,57.494675,-144.183868,-0.009769,4514,2,1,1
53419133,54.534443,-100.926949,47.099998,55.024822,-130.332245,-0.009769,4524,2,1,1
53419154,52.576233,-101.206055,36.900002,53.188869,-90.036308,-0.009769,4534,2,1,1
53419175,50.124382,-127.006836,36.000000,50.697163,-118.998932,-0.009769,4544,2,1,1
53419196,47.426128,-126.357414,36.000000,48.118023,-118.998932,-0.009769,4554,2,1,1
53419217,44.892841,-119.092773,32.299999,45.801224,-116.480400,-0.029305,4564,2,1,1
53419238,42.363258,-128.724396,25.799999,43.090954,-132.850571,-0.009769,4574,2,1,1
53419259,39.436825,-150.290237,22.200001,40.205826,-144.183868,-0.009769,4584,2,1,1
53419280,36.187115,-157.590225,20.299999,37.255131,-132.850571,-0.029305,4594,2,1,1
53419301,32.899773,-156.910950,17.500000,34.173347,-139.146805,-0.029305,4604,2,1,1
53419322,29.684555,-147.970078,16.600000,30.785519,-165.591095,-0.029305,4614,2,1,1
53419343,26.747652,-131.784225,15.700000,27.878536,-134.109940,-0.029305,4624,2,1,1
53419364,24.163683,-114.804329,14.799999,25.343117,-121.517479,-0.029305,4634,2,1,1
53419385,21.952347,-95.430588,14.799999,22.916979,-105.147095,-0.029305,4644,2,1,1
53419406,20.156410,-75.842522,14.799999,21.059166,-83.740082,-0.029305,4654,2,1,1
53419427,18.751040,-58.465557,14.799999,19.616575,-68.629082,-0.029305,4664,2,1,1
53419448,17.679583,-44.086884,14.799999,18.589315,-49.740387,-0.029305,4674,2,1,1
53419469,16.878307,-32.693775,14.799999,17.933617,-29.592314,-0.029305,4684,2,1,1
53419490,16.287920,-23.929636,14.799999,17.321632,-25.814617,-0.029305,4694,2,1,1
53419511,15.858026,-17.331312,14.799999,16.906357,-20.777544,-0.029305,4704,2,1,1
53419531,15.560528,-12.644167,14.799999,16.600365,-14.481312,-0.029305,4714,2,1,1
53419552,15.335093,-9.015967,14.799999,16.381798,-10.703616,-0.029305,4724,2,1,1
53419573,15.174829,-6.389106,14.799999,16.206945,-9.444457,-0.029305,4734,2,1,1
53419594,15.061549,-4.503521,14.799999,16.097609,-5.666543,-0.029305,4744,2,1,1
53419614,14.985065,-3.213825,14.799999,16.032038,-4.407384,-0.029305,4754,1,1,1
53419636,14.926089,-2.207939,14.799999,15.966468,-3.148225,-0.029305,4764,2,1,1
53419656,14.820045,-12.136720,12.000000,15.879042,-5.666543,-0.029305,4774,2,1,1
53419677,14.372743,-32.041279,9.200000,15.420053,-25.814617,-0.029305,4784,2,1,1
53419698,13.496515,-52.188683,6.500000,14.261653,-63.592010,-0.029305,4794,2,1,1
53419719,12.307986,-58.504627,6.500000,12.775404,-79.962173,-0.009769,4804,2,1,1
53419740,11.111766,-54.351208,6.500000,11.289101,-69.888245,-0.009769,4814,2,1,1
53419761,10.052908,-46.165920,6.500000,10.283696,-47.221851,-0.009769,4824,2,1,1
53419782,9.137786,-45.622169,3.700000,9.584285,-35.888546,-0.009769,4834,2,1,1
53419802,8.169795,-52.690922,1.800000,8.797393,-39.666241,-0.029305,4844,2,1,1
53419823,7.016250,-55.236721,1.800000,7.726419,-54.777241,-0.029305,4854,2,1,1
53419844,5.904721,-49.839760,1.800000,6.699159,-52.258705,-0.029305,4864,2,1,1
53419864,4.983914,-42.057041,1.800000,5.759325,-45.962471,-0.029305,4874,2,1,1
53419885,4.190303,-33.600021,1.800000,4.950576,-40.925617,-0.029305,4884,2,1,1
53419906,3.566534,-25.997038,1.800000,4.338591,-30.851471,-0.029305,4894,2,1,1
53419926,3.109254,-19.928888,1.800000,3.835889,-23.296082,-0.029305,4904,2,1,1
53419947,2.746541,-14.820603,1.800000,3.464326,-18.259008,-0.029305,4914,2,1,1
53419968,2.478615,-10.872031,1.800000,3.223904,-11.962775,-0.029305,4924,2,1,1
53419989,2.283124,-7.888559,1.800000,3.027194,-9.444457,-0.029305,4934,2,1,1
53420009,2.147620,-5.763470,1.800000,2.874198,-8.185080,-0.029305,4944,2,1,1
53420030,2.044798,-4.114936,1.800000,2.786772,-5.666543,-0.029305,4954,2,1,1
53420051,1.971613,-2.919218,1.800000,2.721202,-3.148225,-0.029305,4964,2,1,1
53420071,1.921910,-2.094360,1.800000,2.655632,-3.148225,-0.029305,4974,2,1,1
53420092,1.884841,-1.470965,1.800000,2.611919,-1.888848,-0.029305,4984,2,1,1
53420112,1.859896,-1.046566,1.800000,2.590062,-1.888848,-0.029305,4994,2,1,1
53420133,1.841440,-0.729403,1.800000,2.568206,-1.888848,-0.029305,5004,2,1,1
53420154,1.828598,-0.506680,1.800000,2.568206,-0.629689,-0.029305,5014,2,1,1
53420174,1.820045,-0.357142,1.800000,2.546349,-1.888848,-0.029305,5024,2,1,1
53420195,1.799908,-7.040903,-2.800000,2.524493,-1.888848,-0.029305,5034,2,1,1
53420216,1.338125,-43.651146,-9.200000,2.262213,-16.999849,-0.029305,5044,2,1,1
53420236,0.092257,-78.113640,-11.100000,1.103759,-56.036617,-0.029305,5054,2,1,1
53420257,-1.752733,-97.289467,-13.800000,-0.469917,-73.665939,-0.029305,5064,2,1,1
53420278,-3.901802,-103.568298,-13.800000,-2.393353,-100.110245,-0.029305,5074,2,1,1
53420298,-5.899388,-94.734520,-13.800000,-4.666440,-105.147095,-0.029305,5084,2,1,1
53420319,-7.735769,-79.707336,-13.800000,-7.114434,-116.480400,-0.009769,5094,2,1,1
53420340,-9.241849,-63.845097,-13.800000,-8.688109,-72.406776,-0.009769,5104,2,1,1
53420360,-10.378377,-50.121273,-13.800000,-9.846564,-53.518082,-0.009769,5114,2,1,1
53420381,-11.428416,-51.537846,-16.600000,-10.786398,-52.258705,-0.029305,5124,2,1,1
53420402,-12.615101,-61.736332,-19.400002,-11.835515,-58.554935,-0.029305,5134,2,1,1
53420422,-13.860231,-61.214802,-19.400002,-13.015826,-57.295776,-0.029305,5144,2,1,1
53420443,-15.078771,-56.747414,-23.100000,-14.196083,-58.554935,-0.029305,5154,2,1,1
53420463,-16.334375,-67.222122,-24.899998,-15.376340,-54.777241,-0.029305,5164,1,1,1
53420484,-17.835413,-72.894066,-24.899998,-16.862644,-69.888245,-0.029305,5174,2,1,1
53420505,-19.314358,-66.770218,-24.899998,-18.152184,-64.851166,-0.029305,5184,2,1,1
53420525,-20.553280,-56.807896,-24.899998,-19.332439,-57.295776,-0.029305,5194,2,1,1
53420546,-21.628325,-45.639130,-24.899998,-20.381611,-50.999546,-0.029305,5204,2,1,1
53420567,-22.554453,-48.514748,-28.600000,-21.212162,-44.703312,-0.029305,5214,2,1,1
53420587,-23.623398,-59.106686,-30.500000,-22.326849,-54.777241,-0.029305,5224,2,1,1
53420608,-24.924980,-64.087517,-31.400000,-23.900581,-84.999245,-0.029305,5234,2,1,1
53420628,-26.182594,-60.498562,-31.400000,-25.517969,-81.221550,-0.009769,5244,1,1,1
53420649,-27.366835,-51.851292,-31.400000,-26.851223,-58.554935,-0.009769,5254,2,1,1
53420670,-28.352474,-42.019703,-31.400000,-27.812967,-43.444153,-0.009769,5264,2,1,1
53420690,-29.293922,-54.621094,-36.000000,-28.687231,-44.703312,-0.029305,5274,2,1,1
53420711,-30.547167,-62.506290,-36.900002,-29.692635,-50.999546,-0.029305,5284,2,1,1
53420732,-31.835093,-58.883289,-36.900002,-30.741806,-50.999546,-0.029305,5294,2,1,1
53420752,-33.027321,-62.694496,-39.700001,-31.878349,-57.295776,-0.029305,5304,2,1,1
53420773,-34.397797,-68.339043,-41.500000,-33.277172,-68.629082,-0.029305,5314,2,1,1
53420794,-35.987114,-83.150887,-45.200001,-34.697906,-76.184471,-0.029305,5324,2,1,1
53420814,-37.710144,-87.495483,-46.200001,296.631378,534.550720,-0.810745,5334,2,1,1
53420835,-39.569073,-88.913582,-48.000000,234.841888,767.511475,-0.908424,5344,2,1,1
53420855,-41.514908,-104.080086,-52.599998,234.820038,57.295776,-0.908424,5354,2,1,1
53420876,-43.901196,-120.076790,-56.299999,234.820038,4.407384,-0.908424,5364,2,1,1
53420897,-46.545689,-128.745209,-59.100002,234.798187,0.629689,-0.908424,5374,2,1,1
53420917,-49.044243,-119.104210,-59.100002,234.798187,-0.629689,-0.908424,5384,2,1,1
53420938,-51.361233,-100.889069,-59.100002,234.798187,-0.629689,-0.908424,5394,2,1,1
53420959,-53.271759,-81.159271,-59.100002,234.798187,-0.629689,-0.908424,5404,2,1,1
53420980,-54.782089,-63.095825,-59.100002,234.798187,-0.629689,-0.908424,5414,2,1,1
53421001,-55.942020,-47.876209,-59.100002,234.798187,-0.629689,-0.908424,5424,2,1,1
53421022,-56.814228,-35.674347,-59.100002,234.798187,0.629689,-0.908424,5434,2,1,1
53421043,-57.459641,-26.210476,-59.100002,234.798187,-0.629689,-0.908424,5444,2,1,1
53421064,-57.188625,42.224426,-48.000000,234.776321,-0.629689,-0.908424,5454,2,1,1
53421085,-55.178776,142.431564,-3.700000,234.798187,-0.629689,-0.908424,5464,2,1,1
53421106,-50.600109,293.631622,33.200001,234.798187,-0.629689,-0.908424,5474,2,1,1
53421127,-43.349419,360.000000,68.300003,234.776321,-0.629689,-0.908424,5484,2,1,1
53421148,-35.789410,360.000000,92.300003,234.776321,-0.629689,-0.908424,5494,2,1,1
53421169,-28.229406,360.000000,94.199997,234.776321,-0.629689,-0.908424,5504,2,1,1
53421190,-20.669413,360.000000,94.199997,234.776321,-0.629689,-0.908424,5514,2,1,1
53421211,-13.109418,360.000000,94.199997,234.776321,-0.629689,-0.908424,5524,2,1,1
53421232,-5.549416,360.000000,94.199997,234.776321,-1.888848,-0.908424,5534,2,1,1
53421253,2.010585,360.000000,94.199997,234.776321,-0.629689,-0.908424,5544,2,1,1
53421274,9.570585,360.000000,94.199997,234.776321,-0.629689,-0.908424,5554,2,1,1
53421295,17.130585,360.000000,94.199997,234.776321,-0.629689,-0.908424,5564,2,1,1
53421316,24.690577,360.000000,102.500000,234.776321,-0.629689,-0.908424,5574,2,1,1
53421337,32.250580,360.000000,115.400009,234.776321,-0.629689,-0.908424,5584,2,1,1
53421358,39.810585,360.000000,121.800003,234.776321,-0.629689,-0.888889,5594,2,1,1
53421379,47.370598,360.000000,121.800003,234.776321,-0.629689,-0.908424,5604,2,1,1
53421400,54.930603,360.000000,122.800011,234.776321,-0.629689,-0.908424,5614,2,1,1
53421421,62.490593,360.000000,122.800011,234.798187,0.629689,-0.908424,5624,2,1,1
53421442,70.050575,360.000000,122.800011,234.776321,-0.629689,-0.908424,5634,2,1,1
53421463,77.610558,360.000000,122.800011,234.776321,-0.629689,-0.908424,5644,2,1,1
53421484,85.170532,360.000000,122.800011,234.776321,-0.629689,-0.888889,5654,2,1,1
53421505,92.730522,360.000000,136.600006,234.776321,-0.629689,-0.908424,5664,2,1,1
